word,synonym,description
"IP 주소, -住所, IP address, IPA",동의어 : IP 번지,"글로벌 한 인터넷 공간 상에서 네트워크에 연결되어 있는 특정 디바이스의 인터페이스에 대한 유일한 식별자(identifier)이며, 디바이스의 위치를 나타내는 식별자(locator) 역할을 하는 주소. 송수신 IP 데이터그램의 헤드 부분에 지정되며, IPv4에서는 32비트, IPv6에서는 128비트로 구성된다. IPv4에서 주소는 32비트의 2진수 형태이며, 0~255 범위의 4개의 숫자와 마침표로도 표기된다(예: 211.244.110.000). 전 세계 IP 주소는 미국의 Inter NIC이 총괄 관리하고, 우리나라는 한국 네트워크 정보 센터(KRNIC)가 Inter NIC으로부터 주소를 할당받아 관리하고 있다. IPv4의 주소는 네트워크 설계시 융통성을 부여하기 위해 네트워크 주소와 네트워크 내의 주 컴퓨터 주소로 나뉘며, 주 주소의 길이에 따라 클래스 A, B, C의 3종류로 나뉜다. &nbsp;IPv6(Internet Protocol version 6)는 IPv4의 주소의 부족과 기능 및 성능을 개선한 차세대 IP주소 규격이다."
"IP 카메라, Internet Protocol camera, IP camera",,"유무선 인터넷에 연결하여 사용하는 카메라. 카메라 모듈, 디코더, 영상 압축 칩, CPU, 네트워크 전송 칩 등으로 구성된다. 카메라 모듈로부터 받은 아날로그 신호는 인코더를 통해 디지털로 바뀌고, 압축 칩에서 압축을 거쳐 전송되는 흐름이다. IP 카메라는 외부에서도 집 안 상황을 휴대폰으로 점검할 수 있으며, 사용자 제작 콘텐츠(UCC)와 홈 네트워크를 위한 도구로 사용된다."
"IP 터널링, IP tunneling, IPT",,"인터넷상의 가상 사설 통신망(VPN)에서 데이터를 IP 패킷화할 때, 각 통신망 환경에서 사용되고 있는 통신망 통신 규약을 IP 통신 규약으로 캡슐화함과 동시에 안전성을 높이기 위한 기술. 대표적인 것으로는 미국 마이크로소프트사의 PPTP(point to point tunneling protocol)와 시스코 시스템즈사의 L2F(layer 2 forwarding)가 있다. 이 2개를 융합시킨 것이 L2TP(layer 2 tunneling protocol)로서 인터넷 엔지니어링 태스크 포스(IETF)에서 표준화하였다. 예를 들면, 본사의 통신망과 지사의 통신망이 각각 망 간 패킷 교환(IPX)이라 부르는 통신망 통신 규약을 사용하고 있다면, 본/지사를 연결하는 인터넷을 사용하기 위해 각각의 인터넷 출구에서 IP의 통신 규약으로 캡슐화한다. 한편 내부 통신망에서 본 출구의 라우터는 IPX 라우터로 보이고 인터넷에서 보면 IP 라우터로 보인다."
"IP 텔레비전, Internet Protocol TeleVision, IPTV",,"IP기반 네트워크 상에서 전달되는 텔레비전/비디오/오디오/텍스트/데이터 등의 멀티미디어 서비스로서 규정된 품질 이상의 QoS/QoE, 정보보호, 상호작용, 신뢰성 등을 만족하는 것. VoD, T-커머스, 오락, 뱅킹, 정보, TV 포털 및 다채널방송서비스와 같은 멀티미디어 콘텐츠를 ADSL, FTTH와 같은 초고속인터넷망을 통해 디지털 셋톱박스에 연계된 TV 단말기를 이용하여 패킷방식으로 제공되는 양방향 TV 서비스를 말한다. IPTV는 기존에 PC 기반으로 인터넷서비스를 제공하는 통신기능과 다채널 TV 방송 서비스를 제공하는 방송기능이 통합된 서비스 개념을 포괄할 뿐만 아니라, 동시에 VoD, EPG, T-커머스, 방송프로그램 연동형 데이터 서비스와 같은 새로운 양방향 콘텐츠를 제공하는 통신과 방송기능을 모두 포함하는 융합서비스이다. IPTV에 대해 현재 명확하게 표준화된 것은 없으나 대부분 국가별, 사업자별로 VoD, 인터넷 TV, IPTV 등을 같은 개념으로 혼용하고 있다."
"ISA 서버, Internet Security and Acceleration server, ISA server",,"기업의 방화벽 기능과 웹 프락시/캐시 기능을 겸비한 마이크로소프트사의 서버. 마이크로소프트 .NET 기업용 서버의 주요 구성품으로 방화벽 기능은 모든 패킷ㆍ회선ㆍ응용 프로그램 수준의 트래픽에서 작동하며, 프락시/캐시 기능은 자주 사용하거나 인터넷 클라이언트가 액세스하는 데이터가 들어 있는 캐시를 구성하여 네트워크 트래픽을 줄이고 자주 사용하는 웹 페이지를 신속히 접속하게 한다. 또한 사이트, 프로토콜 및 콘텐츠가 ISA 서버를 통과할 수 있는 여러 가지 규칙과 기업 보안 정책을 구현하여 네트워크를 보호하며, 인터넷과 내부 클라이언트 컴퓨터간의 요청과 응답을 감시하여 기업 네트워크에서 액세스할 수 있는 컴퓨터를 제어한다."
"ISDN 게이트웨이, ISDN gateway, IG",,미국 AT&amp;T사가 자사 제품의 사설 구내 교환기(PBX)인 시스템 85나 75의 ISDN 통신망 능력을 보완하기 위해 개발한 PBX와 주 컴퓨터 간의 인터페이스.
"ISDN 디지털 가입자 회선, -加入者回線, ISDN Digital Subscriber Line, IDSL",,"종합 정보 통신망(ISDN) 전송 기술을 이용하여 라우터에 연결된 IDSL 모뎀 뱅크에 128Kbps 속도로 디지털 데이터를 전송하는 방식. ISDN 기본 속도 인터페이스를 사용하는 디지털 가입자 회선(DSL)의 유일한 기술로서 ISDN 카드를 사용한다. ISDN과의 차이점으로는 ISDN이 전화국의 중앙 음성 네트워크를 경유하여 전화국 라우터로 접속이 되는 반면, IDSL은 바로 전화국의 라우터로 접속되며, ISDN은 호 설정이 필요하나 IDSL은 전용 서비스라는 점이다."
"ISDN 망 속성, -網屬性, ISDN network attributes",,"종합 정보 통신망(ISDN)에 의해 제공되는 다양한 서비스 및 망 능력을 체계적으로 분류하여 각각의 특징을 규정, 차별화하기 위하여 ISDN의 표준화 작업을 진행한 국제 전신 전화 자문 위원회(CCITT:현 ITU-T)에서 속성 기법(attributes technique)을 도입하여 사용자 서비스 측면과 서비스를 지원하는 망의 측면에서 속성을 정의한 것. 망 속성은 접속 종류(connection types)와 접속 요소(connection elements)별로 표와 같이 13개 속성이 정의되어 있다."
"ISDN 번호, -番號, ISDN number",,"ITU-T가 제정한 종합 정보 통신망(ISDN) 관련 표준 권고의 하나인 I-331에 규정된 ISDN 시대의 번호 계획에 의해 부여되는 ISDN 사용자의 식별 번호. 번호 부여 원칙은 복수의 단말이 수용되어 있는 사용자-망 인터페이스의 참조점(reference point) S 또는 T에 하나의 번호를 부여한다. 번호는 국가 번호(CC), 국내망 번호(NDC), 전번(SN)으로 구성되며 최대 15개 숫자로 구성된다."
"ISDN 보드, ISDN board",,개인용 컴퓨터(PC)나 워크스테이션의 확장 슬롯에 장착하여 종합 정보 통신망(ISDN)의 고속 데이터 전송을 가능하게 하는 보드. 1988년경부터 제품이 등장하여 보급되고 있다.
"ISDN 부가 서비스, -附加-, ISDN supplementary service",,"종합 정보 통신망(ISDN)에서 제공하는 부가 서비스. ISDN에서는 단말 장치와 망 사이의 제어(신호) 정보와 데이터/음성 등 사용자 정보를 별개의 2개 채널을 사용해서 송수신하므로, 사용자가 통신 중에 그 통신에 영향을 주지 않고 제어 정보를 교환할 수 있다. 이를 이용해서 다양한 부가 서비스를 제공할 수 있다. ISDN에서는 발신자 번호 표시, 접속된 번호 표시, 요금 통지 등 다양한 부가 서비스가 제공된다."
"ISDN 사용자-망 인터페이스, -使用者 網-, ISDN user-network interface",,"종합 정보 통신망(ISDN)과 사용자의 구내 통신 설비 간의 인터페이스. ISDN의 핵심적 구성 요소의 하나는 하나의 가입자 회선에 다양한 단말 장치와 설비를 접속하여 음성, 비음성, 영상 등의 서비스를 받을 수 있게 하는 몇 가지의 다목적 사용자-망 인터페이스 표준이다. 이것은 ITU-T에서 표준화하여, I-400 계열의 권고로 발표하고 있는데, 줄여서 I 인터페이스라고도 한다. ITU-T는 가입자 구내 통신 설비의 구조를 몇 개의 기능군(functional group)으로 나누고, 이들 기능군을 몇 개의 참조점(reference point)으로 구분하여 각 참조점에서 필요한 물리적 인터페이스 표준을 작성하고 있다. 이것은 인터페이스 표준화 작업을 효율적으로 진행하고 제조업체에서 이에 따라 장비를 개발할 수 있게 하기 위한 것이다. 그림에서 보는 바와 같이 가입자 구내 설비를 기능군에 따라 TE1, TE2, TA, NT1, NT2, NT12 등으로 세분하고, 이것들을 참조점 S, T, R 등으로 구분하여 각 참조점에서의 인터페이스를 규정하고 있다. 예를 들면, TE1은 참조점 S에서 망 종단 장치(NT)에 접속되며 이때의 인터페이스가 S 인터페이스이다."
"ISDN 사용자-망 인터페이스 제1층, -使用者網-第一層, ISDN user-network interface layer-1",,"단말 장치(TE)와 망 종단 장치(NT)를 접속할 때 전기/물리적 조건에 관하여 규정한 것. 구체적으로 버스 배선 구성이나 사용자 댁내에서의 1:1 배선 구성, 댁내 배선에서의 전기 신호 펄스의 형상과 전압 및 프레임 구성, 접속 기구의 형상, 프레임 동기 방법, 단말과 NT의 임피던스 특성 등이 포함된다. 제1층은 기본 인터페이스와 1차군 속도 인터페이스에 대하여 ITU-T 권고 I.430, I.431로 규정하고 있다."
"ISDN 사용자-망 인터페이스 제2층, -使用者網-第二層, ISDN user-network interface layer-2",,"D 채널을 통하여 사용자와 망 간에 송수신하는 정보(호 제어 신호, 패킷 정보 등)의 고효율, 고품질의 전송을 위한 절차에 관해 규정한 것(ITU-T 권고 I.441). 구체적으로는 제2층에서 전송되는 프레임 구성, 종류, 제3층의 정보를 전송하기 위한 절차, 버스에 접속된 복수의 단말을 구별하기 위해 쓰이는 단말 종단점 식별자(TEI)의 관리 절차와 규정, 제2층의 프레임으로 전송하고 있는 정보의 종류(호 제어 정보, 패킷 정보 등)를 식별하기 위한 서비스 접근점 식별자(SAPI)의 규정 등이 포함된다."
"ISDN 사용자-망 인터페이스 제3층, -使用者網-第三層, ISDN user-network interface layer-3",,제1층과 제2층에 의해 사용자와 망 간에 전달되는 D 채널상의 정보와 그 정보를 쓰는 절차를 규정한 것(ITU-T 권고 I.451). 제3층에 규정된 D 채널상의 정보는 메시지라 부르며 발호나 해제 등의 호 제어에 쓰인다. 하나의 메시지를 D 채널상에 전송하여 회선 교환의 호 제어를 한다.
"ISDN 사용자-망 인터페이스 참조 구성, -使用者網-參照構成, reference configurations for ISDN user-network interface",,"종합 정보 통신망(ISDN)을 이용하기 위한 사용자-망 인터페이스의 표준을 정하는 데 사용자 구내(댁내) 장치의 관점에서 정한 몇 가지 가능한 개념적인 모델. 참조 구성은 가입자, 구내 장치에 필요한 기능들의 집합인 기능군(functional group)과 각 기능군을 구분하는 개념상의 점인 참조점(reference point)이라는 2가지 개념을 사용하여 정의하였다. 기능군에는 망 종단(NT)과 단말 장치 기능군(TE) 및 단말 적응 접속 기능군(TA)의 3가지가 있고, 참조점에는 S, T, R 3가지가 있다. 이와 같이 참조점으로 기능군을 구분하는 것은 각 참조점에서의 인터페이스 표준을 쉽게 개발할 수 있게 하고 기기 공급자에게 지침을 주며, 사용자가 해당 인터페이스에 부합되고 해당 기능군을 구비한 기기를 자유로이 구입할 수 있게 하기 위한 것이다. →ISDN 사용자-망 인터페이스."
"ISDN 사용자부, -使用者部, ISDN user part, ISUP",,"종합 정보 통신망(ISDN)의 다종 다양한 서비스의 대응을 고려한 ITU-T No.7 신호 방식의 사용자부(레벨 4). 호 제어 신호는 모두 메시지 형식으로 송수신된다. ISDN 사용자부가 지원하는 서비스는 기본 서비스와 부가 서비스의 2종류로 규정된다. 기본 서비스로는 회선 교환, 패킷 교환 접속이 있으며, 부가 서비스로는 폐역 접속, 발착 식별, 착신 전송 등이 있다."
"ISDN 사용자 정보 종류, -使用者情報種類, type of user information of ISDN",,"종합 정보 통신망(ISDN)에 의해 제공되는 텔레서비스(teleservices)의 카테고리에 속하는 다양한 서비스의 특징을 규정하고 차별화하기 위하여 정의된 서비스 속성 중의 하나. 이 속성은 ISDN에서 제공되는 다양한 사용자 애플리케이션을 서술한다. 텔레서비스의 표준화 작업은 베어러 서비스(bearer services)에 비해 뒤처지고 있다. 이 속성의 구체적인 특성을 식별하는 속성값, 즉 ISDN상에서 제공되는 사용자 서비스로서 현재까지 정의된 것은 음성(전화), 음향(sound), 텔레텍스(teletex), 팩스(G4), 혼합 모드(텍스트와 팩스, 텍스트와 정지화 등), 비디오텍스, 영상 및 대화형 텍스트(telex) 등이다."
"ISDN 서비스 및 망 속성, -網屬性, ISDN services and network attributes",,"종합 정보 통신(ISDN)에 의해 제공되는 다양한 서비스 및 망 능력을 체계적으로 분류하여 각각의 특징을 규정, 차별화하기 위해 ISDN의 표준화 작업을 진행한 국제 전신 전화 자문 위원회(CCITT:현 ITU-T)에서 도입한 속성 기법(attribute technique). 이 속성 기법은 서비스 및 망 능력을 정확하게 정의하고 쉽게 비교하여 식별할 수 있게 함으로써, 서비스의 제공은 물론 과금(charging)과 같은 다른 연구 대상에도 사용할 수 있게 하기 위해 도입되었다. 속성 기법의 규칙에 따라 각 속성에는 명칭과 정의가 지정된다. 어떤 속성은 하나의 대상에만 적용되고 어떤 속성은 몇 개의 대상에 적용되는데 이 경우에 동일한 속성 명칭이 사용된다. 각 속성은 사용자 서비스 측면과 서비스를 지원하는 망의 측면에서 서술된다. 이러한 측면에서의 속성의 분류와 정의되어 있는 속성의 수는 표와 같다. &nbsp;"
"ISDN 서비스 속성, -屬性, ISDN service attributes",,"종합 정보 통신망(ISDN)에 의해 제공되는 다양한 서비스 및 망 능력을 체계적으로 분류하여 각각의 특징을 규정, 차별화하기 위하여 ISDN의 표준화 작업을 진행한 국제 전신 전화 자문 위원회(CCITT:현 ITU-TS)에서 속성 기법(attribute technique)을 도입하여 사용자 서비스 측면에서 속성을 정의한 것. ISDN이 지원하는 서비스를 크게 베어러 서비스(bearer services), 텔레서비스(teleservice), 부가 서비스(supplementary services)의 3개 카테고리로 구분하고 각 카테고리에 속하는 다양한 서비스의 특징을 규정하고 차별화하기 위한 내용을 서비스 속성으로 정의하고 있다. 현재까지 13개의 베어러 서비스 속성과 18개의 텔레서비스 속성이 정의되어 있는데 그 속성 목록은 해당 항목에 제시되어 있다. 각 서비스 속성의 구체적인 특성을 나타내는 세부 내용은 속성값(value of attribute)으로 정의하고 있다. 서비스 속성과 속성값에 대한 이해를 돕기 위해 나타낸 전달 기능 서비스 카테고리 몇 개의 서비스 속성과 그 서비스 속성의 속성값의 예는 표와 같다."
"ISDN-이더넷 브리지, ISDN-Ethernet Bridge",,종합 정보 통신망(ISDN)을 통하여 원격지의 이더넷과 상호 접속하기 위한 브리지. 1990년에 미국의 네트워크 시스템즈(Network Systems)사가 제품을 발표하였다.
"ISDN 접속 능력, -接續能力, ISDN access capability",,특정 ISDN 사용자-망 인터페이스에서 전기 통신 목적을 위하여 실제로 이용 가능한 접속 채널의 수와 종류.
"ISDN 정보 구조, -情報構造, Information structure of ISDN",,"종합 정보 통신망(ISDN)에 의해 제공되는 다양한 서비스 및 망 능력을 체계적으로 분류하여 각각의 특징을 규정하고 구별하기 위하여 정의된 서비스 속성 및 망 속성의 하나. 이 속성은 발신점(접속점 또는 기준점)에서 구성되어 신호로 제공된 구조(예:회선 모드에서의 시간 간격, 패킷 모드에서의 서비스 데이터 단위(SDU)로 정보를 착신 접속점 또는 기준점으로 전달할 수 있는 ISDN의 능력을 서술한다. 이 속성의 구체적인 특성을 나타내는 속성 값으로 현재까지 정의된 것은 8kHz 완전성(integrity), SDU 완전성, 시간 슬롯 순서 완전성(TSSI), 제한 차등 시간 지연 8kHz 완전성(RDTD), 비구조(unstructured) 등이다."
"ISDN 정보 전달 모드, -情報傳達-, information transfer mode of ISDN",,"종합 정보 통신망(ISDN)에 의해 제공되는 다양한 서비스 및 망 능력을 체계적으로 분류하여 각각의 특징을 규정하고 구별하기 위하여 정의된 서비스 속성 및 망 속성의 하나. 이 속성은 ISDN을 통하여 사용자 정보를 전달(전송 및 교환)하기 위한 운용 모드를 서술하는데, 이 속성의 구체적인 특성을 나타내는 속성값(attribute values)으로는 회선(circuit) 및 패킷(packet)이 있다."
"ISDN 정보 전달 속도, -情報傳達速度, Information transfer rate of ISDN",,"종합 정보 통신망(ISDN)에 의해 제공되는 다양한 서비스 및 망 능력을 체계적으로 분류하여 각각의 특징을 규정하고 구별하기 위하여 정의된 서비스 속성 및 망 속성의 하나. 이 속성은 서비스 속성인 경우 접속점에서의 디지털 정보 전달 비트 속도(회선 모드) 또는 처리율(throughput:패킷 모드)을 서술하고, 망 속성인 경우는 접속점 또는 기준점 간의 비트 속도 또는 처리율을 서술한다. 서비스 속성으로서의 정보 전달 속도의 속성값으로 현재까지 정의된 것은 표와 같다."
"ISDN 채널, ISDN channels",,"하나의 가입자 회선을 통하여 음성, 비음성, 영상 등의 다양한 통신 서비스를 통합 제공하는 디지털화된 통신망인 종합 정보 통신망(ISDN)의 채널. ISDN 가입자와 망 제공자의 교환국 간 가입자 회선의 용량은 가입자에 따라 다르기 때문에 다음 종류의 ISDN 채널을 적절히 조합하여 가입자 회선의 전송 구조를 구성한다. B 채널:64kbps, D 채널:16 또는 64kbps, H0 채널:384 kbps, H11 채널:1.536Mbps, H12 채널: 1.920Mbps. B 채널은 기본적인 사용자 정보 채널로서 1개의 음성 통화, 64kbps의 데이터 또는 1개 음성 통화와 저속 데이터를 복합하여 전송할 수 있다. B 채널을 통하여 다른 ISDN 가입자와 회선 교환, 패킷 교환, 반영구적 전용선 방식 등 3가지 방식으로 통신할 수 있다. D 채널은 사용자망 인터페이스에서 모든 B 채널상의 회선 교환 신호 정보를 전송하는 제어 정보 채널로 사용되기도 하고, 패킷 교환 데이터나 원격 측정 정보 등 저속 데이터의 전송 채널로도 사용된다. D 채널은 통계적 다중화 방식에 의해 이들 3종류의 트래픽이 공유하는 채널이다. H 채널(H0, H11, H12)은 사용자 정보의 고속 전송 채널로서 제공된다. 사용자는 H 채널을 고속 간선용으로 사용하거나, 사용자 자신의 시분할 다중화(TDM) 방식에 의해서 분할 사용할 수 있다. 망 제공자는 위의 여러 가지 종류의 채널을 다양한 전송 구조로 조합하여 하나의 패키지로 가입자에게 제공한다. 현재 가장 대표적인 전송 구조 패키지로 제공되는 것은 2B＋D 구조의 기본 접속(basic access), 23B＋D 구조 또는 30B＋D 구조의 1차군 접속(primary access)이다. 국내에서는 한국 통신에서 기본 접속 가입 계약을 제1종 계약, 1차군 접속 가입 계약을 제2종 계약으로 분류하고 있다. 기본 접속 사용자와 망 간의 인터페이스를 기본 속도 인터페이스(BRI), 1차군 접속 사용자와 망 간의 인터페이스를 1차군 속도 인터페이스(PRI)라고 한다."
"ISM 대역, -帶域, Industrial, Scientific and Medical band, ISM band",동의어 : 산업·과학·의료용 대역,"산업, 과학, 의료용 기기에 사용하기 위해 지정된 주파수 대역. ITU-R에서는 ISM 대역으로 13.553~13.567 MHz, 26.975~27.283 MHz, 40.66~40.70 MHz, 433.05~433.79 MHz(1지역), 902~928 MHz(2지역), 2.4~2.48 GHz, 5.725~5.875 GHz, 24~24.25 GHz, 61~61.5 GHz, 122~123 GHz, 244~246 GHz를 지정하고 있다. 그러나 지역에 따라, ITU-R에서 지정한 ISM 대역이 일부 지정되어 있지 않으며, 3지역인 우리나라의 경우에는 433 MHz 대역과 902 MHz 대역은 ISM 대역이 아니다. 따라서 ISM 대역을 통신 주파수 대역으로 사용하여, 허가가 불필요한 소출력 무선 기기들이 많이 사용되고 있다. 다만, 이 주파수 대역을 사용하는 통신 장비는 ISM 기기들과 이 대역을 사용하는 통신 장비 간에 간섭을 용인한다는 조건에서 사용할 수 있다. 특히 2.4 GHz 대역은 공중 무선랜(wireless LAN)&nbsp;서비스, 블루투스(bluetooth), 전파 식별(RFID), 디지털 코드 없는 전화(CT) 등 다양한 통신에 사용된다."
"ISO 14000 시리즈, ISO 14000 series",동의어 : 환경 경영 시스템,"기업이나 조직의 환경 경영 시스템(EMS : Environmental Management System)을 규정한 국제 규격. 국제표준화기구(ISO)에서 1996년에 발효하였다. ISO 14000 시리즈에는 환경 경영 시스템, 환경 감사, 환경 표지(eco-label), 환경 영향 평가, 제품 전 과정 평가(LCA: Life Cycle Assessment), 관련 용어의 정의 등에 관한 많은 표준 규격이 포함된다. 규격 번호가 모두 14000대이기 때문에 ISO 14000 시리즈라 부른다. ISO 14001은 환경 경영 시스템 표준으로 환경 경영을 위한 조직/구조, 책임, 절차, 공정 및 경영 자원 등의 모형을 제시한다. ISO 14020 시리즈는 환경 표지(eco-label)에 관한 표준으로 제품이 환경을 배려한 것이라는 사실을 표시하는 표지에 관한 것이다. ISO 14030 시리즈는 환경 영향 평가법에 대한 표준으로, 조직의 환경 활동의 달성도를 측정, 분석, 평가하는 방법을 규정한다. ISO 14040 시리즈는 제품 생명 주기 평가(LCA)에 관한 표준이다. 기업은 ISO 14000 인증 취득으로 자원 낭비 절감으로 수익성 증대, 오염물질 및 폐기물 등의 감소와 환경사고 예방, 그린 기업 이미지 향상 등의 효과를 얻을 수 있다."
"ISO 2000 인증, -認證, ISO/IEC 20000",,"IT 조직이 업무 관리의 모범 사례로 활용할 수 있도록 정의한 IT 서비스 관리(ITSM: IT Service Management)의 국제 인증 표준(ISO/IEC 2000). 영국 표준이었던 BS 15000을 국제표준화기구에서 표준화한 것으로, IT 조직이 서비스 관리의 모범 사례(best practice)로 사용할 수 있도록 정의돼 있다.&nbsp;"
"ISO 26000 사회적 책임, -社會的責任, ISO 26000 Social Responsibility, ISO 26000, ISO SR",,"국제표준기구(ISO)에서 제정한 기업의 사회적 책임을 인증하기 위한 국제 표준. 약칭으로 ISO SR이라고도 한다. 환경, 인권, 노동, 지배 구조, 공정한 업무 관행, 소비자 이슈, 지역 사회 참여의 7개 분야에 대한 지침이 있으며 강제성은 없지만 기업 경영 평가에 중요한 잣대가 된다.&nbsp;2010년 국제 표준으로 발간되었다."
"ISO 9000 시리즈, ISO 9000 series",동의어 : 품질 경영 시스템,"기업이나 조직의 제품 및 서비스 실현 시스템에 대한 품질 경영 시스템(QMS: Quality Management System)을 규정한 국제 인증 규격. 1987년에 국제 표준화 기구(ISO)가 제정하였다. ISO 9000 인증은 구입자 측면에서 볼 때 제품 품질을 좀 더 확실하게 하기 위해 공급자가 제조하는 과정에서 품질을 확실하게 조성할 것을 요구함으로써, 품질 관리의 요구 사항을 규격으로 하여 정한 것이다. ISO 9000 시리즈 규격은 9000과 9001~9004의 5가지 규격으로 구성되어 있다. 9000은 품질 경영 시스템의 기본 지침, 즉 9001~ 9004의 선택과 적용 방법에 대하여 설명 기술한다. 그리고 계약에 의해 구매 조달을 할 때 구입자 측이 공급자 측에 요구하는 품질 경영 시스템 요구 사항을 규정한 것은 9001~9003 규격 3단계로 이루어져 있다. 주요 내용은 설계, 개발에서 제품 설치, 애프터서비스까지를 대상으로 한 ISO 9001, 제조에서 설치까지는 ISO 9002, 제품의 최종 검사 및 시험은 ISO 9003이며, 이 밖에 공급자가 내부 품질 관리를 실시하는 데 기본적인 요소들을 정리한 것이 ISO 9004이다."
"ISO/TC 97/SC 6 표준화, -標準化, ISO/TC 97/SC 6 standardization",,"국제적으로 데이터 통신의 개발에 직접 또는 간접적으로 관계하는 여러 기구들 가운데 디지털 데이터 통신에 관련되는 국제 표준화 기구(ISO) 산하의 연구반 SC 6의 표준화 작업. 모든 국제 표준화 기구(ISO)의 활동과 마찬가지로 이 부위원회의 회원은 참가국의 국립 표준 기구가 된다. 미국 회원은 ANSI X3S3이다. 이 그룹의 활동 범위와 프로그램은 통신 환경의 지속적인 감독이며, 이는 데이터 통신 표준의 개발과 원거리 통신을 사용한 자료 처리 시스템을 만들어 설치하고 동작하게 하며, 유지 보수시키는 능력에 영향력을 미치고 있다."
"ISO 국제 표준안, -國際標準案, Draft International Standard, DIS",,"국제 표준화 기구(ISO)의 국제 표준 절차 중간 단계에 해당하는 표준안. 국제 표준화 작업은 신규 표준화 항목 제안, 전문가 그룹의 규격 초안(WD: working draft)의 제출에서 국제 표준(ISO)으로 확정될 때까지 6 단계(제안, 준비, 위원회, 질의, 승인, 출판)의 절차를 거친다. DIS는 4번째 질의 단계(enquiry stage)로 해당 전문 위원회(TC)에서 과반수의 찬성으로 위원회 원안(CD: Committee Draft)을 ISO의 중앙 사무국에 제출하여 등록한 표준안이다. ISO 국제 표준안(DIS) 번호를 부여하여 6개월 간의 우편 투표에 회부한다. 이 투표에서 해당 전문 위원회 회원 단체의 75% 이상 찬성을 얻어야 ISO 이사회의 의결을 거쳐 국제 표준으로 확정된다. DIS 번호는 IS로 확정된 후에도 변경되지 않는다."
"ISO 날짜 형식, -形式, ISO date format",,"정보 교환을 위해 날짜를 숫자로 표기하는 방식에 대한 국제 표준. 국제 표준화 기구의 표준 ISO 8061에 규정되어 있다. 예를 들어 날짜 표기가 26,5,2002나 5,26,2002 또는 5/26/2002 등을 2002-05-26으로 표기한다."
"IT 839 전략, -戰略, Information Technologies 8-3-9, IT 8-3-9",,"IT 서비스 -&gt; 인프라 -&gt; 기기 -&gt; 소프트웨어 및 콘텐츠가 수직적으로 연결되어 있는 IT 산업의 가치사슬에 따라 8대 신규 정보통신 서비스를 도입, 활성화하여 유무선 통신, 방송, 인터넷 등 3대 인프라에 대한 투자를 유발하고, 이를 바탕으로 9개 첨단기기와 단말기, 소프트웨어, 콘텐츠 산업이 동반 성장하는 IT 산업의 발전전략. 참여정부 출범과 함께 국가 전략과제로 선정한 차세대 10대 신성장동력 중 정보통신부 관련 내용으로서 구체적으로는 8대 신규서비스(WiBro, DMB, 홈 네트워크, 텔레매틱스, RFID 활용, W-CDMA, 지상파 DTV, 인터넷전화(VoIP)), 3대 첨단인프라(광대역통합망(BcN), u-센서네트워크(USN), 차세대 인터넷 프로토콜(IPv6)), 9대 신성장동력 (차세대 이동통신 기기, 디지털TV/방송 기기, 홈네트워크 기기, IT SoC, 차세대 PC, 임베디드 S/W, 디지털 콘텐츠(DC) &amp; S/W 솔루션, 텔레매틱스 기기, 지능형 서비스 로봇)의 분야별로 계획을 수립하여 추진한다."
"IT-BT 융합, -融合, IT-BT convergence technology",,"기존의 정보통신기술을 생명체 현상과 접목하여 생물학적인 원리와 특성을 활용한 새로운 IT 제품/서비스를 창출하는 응용 IT 기술.  생물학 관련 정보를 생성, 가공, 공유, 서비스하는 소프트웨어 및 하드웨어로서 바이오 정보처리, 소프트웨어, 바이오 정보감지소자, 생체 정보 모니터링 시스템, 생체 정보보호 모듈이 있고 유전자 조작을 모방하여 IT의 고도화를 위한 바이오 컴퓨터가 있다."
"IT-NT 융합, -融合, IT-NT convergence",,"원자 또는 분자 레벨의 나노기술을 IT 기술에 접목하여, 고성능/소형화/이동성 등을 획기적으로 높인 새로운 핵심 원천기술. 기술 분야의 하나인 나노센서는 나노급 정보를 감지할 수 있게 구조체를 제작 및 제어할 수 있는 기술이며, 나노일렉트로닉스는 기존의 반도체 트랜지스터 소자의 기술적 한계를 극복하기 위해 실리콘나노소자, 분자트랜지스터, 전이트랜지스터, 스핀트랜지스터 등의 나노전자소자기술과 나노공정기술, 나노 SoC 기술 등을 의미한다. 나노포토닉스는 CD, DVD 등 기존의 광디스크 기술의 한계를 극복하는 신개념의 초분해능광메모리기술 및 나노입자 형광광저장기술 및 나노광전변환기술 등을 의미하며, 양자컴퓨터는 초고성능, 광대역성을 성취하기 위해 양자를 이용한 컴퓨터 및 통신기술로 10~20 나노 크기의 미세구조를 이용해 큐빗을 만드는 기술로 양자컴퓨터기술, 양자점광통신소자기술, 양자통신기술 등이 포함된다."
"ITS 데이터 버스, ITS Data Bus, IDB",,"미국 자동차 학회(SAE:Society of Automotive Engineers)에서 제안한 자동차 장치 간 인터페이스. 지능형 교통 시스템(ITS)에서 엔진 시험 장비, GPS 항법 시스템, 무선 전화, 라디오, 텔레비전, 게임 및 기타 자동차 장치 등이 표준 버스를 통해 상호 동작하도록 하는 인터페이스이다."
