word,synonym,description
"착용 기술, 着用技術, wearable technology",동의어 : 웨어러블,"정보통신(IT) 기기를 사용자 손목, 팔, 머리 등 몸에 지니고 다닐 수 있는 기기로 만드는 기술. 초소형 부품과 초박막형의 휘는(플렉서블) 디스플레이, 스마트 센서, 저전력 무선 통신, 모바일 운영 체제 등 IT 기술이 일상생활에서 사용되는 시계, 안경, 옷, 헬멧 등에 접목되어 사용자에게 언제 어디서나 컴퓨팅 환경을 제공한다. 착용(웨어러블) 기술은 스마트워치와 같은 착용 컴퓨터(wearable computer), 스마트 의류(smart clothes), 머리 착용 디스플레이(HMD: Head-mounted display)와 같은 가상 현실(혼합 현실) 체험 기기, 피부에 이식하는 임플란트 등으로 응용되어 개인용뿐만 아니라 산업, 의료, 군사 등 모든 분야에 활용된다."
"착용 로봇, 着用-, wearable robot",,"몸에 착용하는 로봇. 착용 컴퓨터(wearable computer)는 정보용인 반면 착용 로봇(wearable robot)은 신체 기능을 강화하도록 보조한다. 인간 중심의 첨단 융복합 기술로 노약자·장애인의 활동을 보조하고, 산업 현장에서는 중량물을 처리하며, 군수 분야에서는 중량물을 운반하거나 정찰하는 일 등에 활용할 수 있다."
"착용 무인기, 着用無人機, wearable drone",동의어 : 웨어러블 드론,"손목 등에 착용하는 무인 항공기(드론). 초소형 카메라가 장착된 드론을 팔찌처럼 손목에 착용하고 있다가 버튼을 눌러 공중으로 날려 촬영, 셀프카메라 등을 할 수 있다. 2014년 인텔(Intel)이 주최하는 웨어러블 기기 경연 대회에서 착용 무인기로 닉시(Nixie)가 최초 공개되었다."
"착용 컴퓨터, 着用-, wearable computer","동의어 : 웨어러블 기기, 착용 기기","일상생활에서 사용하기 편리하고 휴대 또는 착용 가능한 형태의 컴퓨터. 착용 컴퓨터는 언제 어디서나 사용자의 요구에 응할 수 있는 유비쿼터스 컴퓨팅 환경을 제공한다. 안경, 시계, 반지 등과 같은 액세서리, 의복, 또는 신체 이식 형태가 있다. 착용 컴퓨터는 단순 착용 기기보다 좀 더 복잡한 컴퓨터 기능이 지원된다. 주요 장점으로는 주변 환경에 대한 상세 정보나 개인의 신체 변화를 실시간으로 수집하여 제공하는 것이다. 예를 들어, 스마트안경(smartglasses)의 경우 주변의 정보를 실시간으로 기록하고 보여주며, 스마트 속옷은 체온, 심장박동과 같은 생체 신호를 수시로 수집하여 건강 관리에 도움을 준다."
"착중계 회선, 着中繼回線, terminating transit trunk",,"복수의 집중국 구역에서 하나의 집중국 구역으로 보내는 호를 운반하는 회선. 이 회선의 발신 측 교환기는 시외 중계 교환기(TTS)이며, 착신 측 교환기는 시외 착신 교환기(TIS)이다."
"착탈식 사용자 정보 모듈, 着脫式使用者情報-, Removable User Identity Module, R-UIM",,"전 세계 부호 분할 다중 접속(CDMA)와 GSM망에서 공통으로 사용될 수 있는 탈착식 이동 통신 서비스 사용자 정보 모듈. 현재 국내에서 사용되고 있는 모바일 뱅킹 칩과 유사한 개념으로 메모리를 통해 사용자 인식을 하는 방식에 비해 보안성이 우수하고, 휴대성도 뛰어나 전 세계 어디에서나 해당 지역의 단말기에 삽입해 이용할 수 있도록 GSM-CDMA 듀얼모드 사용을 위한 표준 제정이 추진되고 있다."
"착호, 着呼, call in",,통신망에 접속된 단말 기기가 통신을 하는 상대 기기로부터 호출된 상태.
"참난수, -, true random number",동의어 : 완전 난수,"난수의 발생 확률이 노출되는 것을 방지하기 위한 완전 무작위 숫자.불규칙적인 자연 현상을 숫자로 변환하기 때문에 예측할 수 없다. 기존의 컴퓨터 알고리즘에 의한 난수 발생기는 난수의 발생 확률이 노출되는 단점이 있다. 참난수는 이러한 단점을 보완하기 위해 컴퓨터 알고리즘이 아닌 하드웨어를 이용하여 생성한 난수를 말하며 하드웨어 난수라고도 한다. 열 잡음(thermal noise), 광전 효과(photoelectric effect), 빔 스플리터(beam splitter) 등에서 통계적으로 만들어지는 무작위 잡음 신호와 같은 미세한 현상을 기반으로 한다. 예를 들어 단일 광자(single photon)의 움직임을 포착하여 이를 토대로 참난수를 생성할 수 있다. 양자역학에서는 원자의 핵붕괴와 같은 특정한 물리적 현상이 근본적으로 무작위로 나타나고 원칙적으로 예측할 수 없어서 이와 같은 현상을 참난수 생성을 위한 조건에 적합하다고 간주한다.특정 조건에서 난수를 생성하는 프로그램 또는 하드웨어를 난수 발생기(random number generator)라고 한다. 참난수는 컴퓨터 알고리즘이 아닌 물리적 과정에서 난수를 생성하는 장치인 참난수 발생기(TRNG: True Random Number Generator)를 통하여 생성한다. 양자 암호 통신에서 양자 난수&nbsp;발생기(QRNG: Quantum Random Number Generator)는 양자의 특성을 이용하여 예측이 불가능하고, 패턴이 없는 참난수를 무작위로 만들어서 암호화 통신 시 도청을 불가능하게 한다. SK 텔레콤은 2016년 2월 양자 암호통신 시험망을 구축하고, 참난수 발생기를 이용한 통신장비를 개발하였다.* 참고- 빔 스플리터: 입사 광선속을 둘로 나누는 광학 소자. 간섭계 따위에 쓰인다.  (출처: 우리말샘)- 양자: 더 이상 쪼갤 수 없는 최소 단위의 입자. 원자보다 더 작은 입자인 전자, 양성자, 중성자, 광자 등을 총칭한다. 또한 이들 양자가 어떻게 운동하는지를 기술하는 학문을 양자역학이라 한다. - 의사난수: 처음에 주어지는 초기값을 이용하여 이미 결정되어 있는 메커니즘(의사 난수 생성기)에 의해 생성되는 수."
"참 부분 집합, -部分集合, proper subset",,"집합 A의 요소가 모두 집합 B의 요소일 때, A를 B의 부분 집합이라 하여 A⊆B 또는 B⊇A로 표시하는데, 만약 A의 요소가 아닌 요소를 B가 포함할 때, A를 B에 대하여 일컫는 말. A⊂B 또는 B⊂A로 표시한다."
"참 색상, -色相, true color",,"한 화면에 동시에 2의 24제곱, 즉 16,777,216가지의 색깔을 표현할 수 있는 것. 이는 색을 구성하는 RGB(적/녹/청)의 3원색을 각각 256가지의 단계를 두고 조합한 것이다. 사람의 눈으로 구별할 수 있는 색상은 각 원색에 대해 100단계 정도이므로 256단계를 조합하면 사람이 구별할 수 있는 모든 색깔보다 더 많은 색이 된다. 보통 하나의 화소를 표현하기 위해 24비트의 기억 장소를 사용하므로 24비트 컬러라고도 한다. 전문 그래픽 작업용으로 사용된다."
"참조, 參照, reference",,어떤 하나의 선언(宣言)된 언어 대상물을 지시하는 언어 구성 요소.
"참조 계수, 参照計数, reference count",,"인증서, 인증서 저장소, 해시, 기타 암호 실체에 관련된 수치. 암호 실체의 생명 주기 추적에 사용되며, 암호 실체가 만들어지거나 실체가 복제될 때마다 참조 계수는 하나씩 증가한다. 실체나 복제가 없어지면 참조 계수는 감소하여 참조 계수가 영이 되면 실체 저장 메모리가 없어진다."
"참조 구성, 參照構成, reference configuration",,"통신 기기와 망간의 접속에서 인터페이스나 프로토콜 등 접속 조건을 명확하게 규정해 놓지 않으면 통신을 행할 수 없으므로, 종합 정보 통신망(ISDN)에서 통신 기기와 망의 접속 형태를 개념적인 모델로 표현한 것. 참조 구성은 참조점과 기능군으로 구성된다."
"참조면, 參照面, reference surface",,"접속기와 같은 부품의 행축을 맞추기 위한 요소들을 접속시키기 위해 사용하는 광섬유의 면. 광섬유의 종류에 따라 코어, 클래드, 버퍼층면으로 된다. 경우에 따라서 참조면은 광섬유의 불가결 부분이 아닐 때도 있다."
"참조 명령, 參照命令, reference instruction",,"컴퓨터 기계어 명령의 하나로, 체계적으로 배열되어 있거나 기억되어 있는 데이터를 참조하도록 설계되어 있는 명령."
"참조 목록 프로그램, 參照目錄-, concordance program",,입력된 어셈블리어 프로그램 내에 사용되는 모든 심벌과 사용하는 곳을 알파벳 순서로 참조 목록을 작성하는 프로그램.
"참조 무결성, 參照無缺性, referential integrity",,관계형 데이터베이스(RDB)에서 릴레이션(relation)은 참조할 수 없는 외래 키(foreign key)를 가져서는 안 된다는 조건. 만일 참조할 수 없는 외래 키값이 존재한다면 참조될 릴레이션에 실제로 존재하지도 않는 투플(tuple)을 참조한다는 의미가 되므로 모순이 발생하게 된다.
"참조 비트, 參照-, reference bit",,주기억 장치의 페이지 단위로 설정되어 있는 제어 비트. 주기억 장치의 참조가 행해진 경우는 하드웨어에 의해 ‘1’로 설정된다.
"참조점, 參照點, reference point",,"ISDN 사용자-망 인터페이스에 관한 규정이 적용되는 위치를 개념적으로 표시한 것. 참조점으로는 S점, T점, R점이 있다. 참조점 T 및 S는 ISDN 사용자-망 인터페이스에 관한 권고가 적용되는 위치이다. 따라서 T점과 S점은 사용자 측과 망 측의 인터페이스의 분계점이 된다. 한편 참조점 R는 ITU-T 권고(예를 들면, 패킷 교환 데이터망에서 사용되는 X시리즈 인터페이스)가 적용된다."
"참조 주소, 參照住所, reference address",,①컴퓨터 기계어 명령 속의 상대 주소를 절대 주소로 변환할 때에 이용되는 값. 기준 주소와 같은 의미이다. ②가주소와 같은 의미.
"참조 키, 參照-, key of reference",,색인 파일 안의 레코드를 불러내기 위해 현재 사용되고 있는 주 레코드 키 또는 부 레코드 키.
"참조 표준, 參照標準, Standard Reference Data, SRD",출처 : 국가참조표준센터(NCSRD),"측정 데이터 및 정보의 정확도와 신뢰도를 과학적으로 분석·평가하여 공인함으로써 국가사회의 모든 분야에서 널리 지속적으로 사용되거나 반복 사용될 수 있도록 마련된 자료. 특정한 분야의 표준 데이터를 제정하기 위해 국제적인 저명한 저널의 논문, 핸드북, 편람 등에 발표된 과학기술 물성값, 실험 측정 데이터, 수치 데이터 등을 수집하거나 직접 생산하여 전문가들이 일정한 평가 기준과 절차에 따라 평가한 것으로 국가가 공인한 자료라고 할 수 있다. 대표적인 참조 표준으로 한국인 인체 표준 치수, 반도체 장비 개발용 가스물성, 자동차 소재에 사용되는 강판의 고속물성, 원자력 산업에 사용되는 다양한 소재물성 등이 있다. 참조 표준은 국가표준기본법(제3조)에 정의되어 있으며, 국가참조표준센터(NCSRD)에서 참조 표준 자료를 확인할 수 있다."
"참조 호출, 參照呼出, call by reference",,"매개 변수 전달 기법의 하나. 실매개 변수의 주소가 형식 매개 변수로 전달되어, 형식 매개 변수는 간접 주소법을 이용하여 실매개 변수를 참조한다. 따라서 형식 매개 변수의 값이 변경되면 대응하는 실매개 변수의 값도 변하게 된다."
"창고 관리 시스템, 倉庫管理-, Warehouse Management System, WMS",,제품이 입고되어 적재되는 것으로부터 선택되어 출하되는 모든 작업 과정과 그 과정상에서 발생되는 물류 데이터를 자동적으로 처리하는 시스템.
"창고 최적화 시스템, 倉庫最適化-, Warehouse Optimization System, WOS",,전파 식별(RFID)과 3차원 그래픽을 결합해 창고 내 재고 상황을 파악할 수 있는 시스템. 화물에 부착된 RFID 태그로부터 정보를 받으면 이를 3차원 그래픽으로 변환시켜 창고 상황을 실제 눈으로 확인하는 것처럼 보여 주기 때문에 창고의 활용도를 제고할 수 있다.
"창-보임창 변환, 窓-窓變換, window viewport transformation",,컴퓨터 그래픽스(CG)에서 윈도의 경계와 내용을 보임창(viewport)의 경계와 내부에 사상(mapping)하는 조작. 이 변환에 의하여 세계 좌표가 정규화 장치 좌표(normalized device coordinates)로 사상된다. 뷰잉 변환과 동의어이다.
"찾기, search",,"데이터 집합 중에서 필요한 특성을 지닌 것을 찾아내는 것. 선형 구조 중의 데이터에 대해서는 선형 찾기, 정렬되어 있어 직접 접근이 가능한 경우에는 2분(分) 찾기가 쓰인다. 나무(tree) 구조를 대상으로 할 때에는 나무 찾기라고 하며 대상이 되는 나무를 찾기 나무라고 한다. 보통 균형화된 AVL 나무가 B 나무를 이용하여 능률화를 꾀한다. 해시 함수를 정의할 수 있을 때에는 해시표를 이용하여 고속 찾기를 할 수 있다."
"찾기, find",,"데이터베이스나 파일, 문서 등에서 사용자가 원하는 정보를 찾아내는 것. 특정 문자열이나 단어를 찾을 때 많이 사용되며, 문서 작성 시 작성 날짜나 파일 이름을 입력해 두면 후에 이 날짜나 이름만으로도 쉽게 원하는 파일을 찾을 수 있다."
"찾아 바꾸기, search and replace",,"워드프로세서 등과 같은 응용 프로그램에서 2개의 문자열을 지정하여 첫 번째 문자를 찾아낸 다음 그것을 두 번째 문자로 바꾸는 작업. 예를 들면, ‘기계’라는 단어를 찾아서 그것을 ‘장치’라는 단어로 바꾸도록 프로그램에 명령하는 것이 있다."
"찾아보기, indexing",,"정보의 검색을 위해 보조 기억 장치에 들어있는 파일에 대해 찾아보기 파일을 만들어 내는 것. 대개 찾아보기 파일은 키 필드의 값과 그 레코드의 위치를 나타내는 조합으로 이루어지며, 찾기에 편리하도록 키 필드의 순서대로 정렬되거나 이진 트리, B 트리 등으로 만들어지기도 한다."
"찾아보기, index",,"①파일 기억 장소 내에 위치한 레코드들의 주소를 가진 컴퓨터 단어나 필드들의 표. ②이름이나 제목 등과 같은 문서의 내용을 찾을 수 있는 순서화된 참조 목록. ③유사한 크기의 것들로 된 한 배열에서 특정한 것을 식별하기 위해 사용되는 상징이나 숫자. 예를 들면, x(1), x(2), … x(100)으로 표시된 배열에서 1, 2, … 100이 각각 찾아보기이다."
"찾아보기 신호, -信號, Index Signal, IS",,"비디오 테이프에 여러 종류의 프로그램을 녹화한 경우 두 번째 이후의 프로그램을 재생할 때, 몇 번이고 빨리 감기(fast forward)나 되감기(fast rewind)를 해서 프로그램의 맨 처음 시작점을 간단히 찾아내기 위해 녹음(또는 녹화)한 신호. 찾아보기 기능을 가진 비디오 테이프 녹화기(VTR)는 테이프의 원하는 곳에 찾아보기 신호를 기록할 수 있고, 빨리 감기나 되감기를 할 때는 자동적으로 찾아보기 신호를 찾아서 해당 부분에서 재생을 시작하게 된다."
"찾아보기 파일, indexed file",,"파일 내에 저장된 레코드들에 대해 키 필드를 기준으로 색인을 만든 다음, 이를 이용하여 키 값만 주어지면 그에 해당되는 레코드로 빨리 접근할 수 있게 된 파일. 찾아보기 파일은 원래 파일과 별도로 만들어지며 그 구성은 평면 찾아보기, 이진 트리, B 트리 등 여러 가지가 있다."
"찾아보기 편성, -編成, index organization",,색인 순차 편성과 마찬가지로 데이터를 기록하는 부분 외에 데이터 레코드 중의 키 항목만을 모아서 기록하는 찾아보기 부분을 설정하고 이 찾아보기를 이용하여 순차 처리와 임의 처리를 가능하게 한 편성법.
"채굴, 採掘, mining",,작업증명(PoW: Proof of Work) 등 일부 합의 알고리즘을 사용하는 분산원장 시스템에서 원장 내의 새로운 기록을 생성하고 그에 대한 보상으로 암호화폐를 얻는 행위.작업증명 등 합의 알고리즘에서는 원장의 기록을 생성하기 위한 작업에 높은 비용이 필요하다. 따라서 이러한 합의 알고리즘을 사용하는 분산원장은 원장 기록 생성을 장려하기 위하여 분산원장 내에 포함이 확정된 기록에 대해서는 그 생성자에게 생성에 대한 보상 및 이에 포함된 거래의 수수료를 받도록 설계하는 것이 일반적이다.
"채널, channel",,"[기] 전계 효과 트랜지스터(FET)는 게이트에 가해진 제어 전압에 의해서 공핍층의 폭이 변함에 따라 실효 저항을 변화시켜 드레인(drain) 전류를 제어하는데, 이 드레인 전류의 통로를 가리키는 말.[무] 통신로 또는 통화로라고 하는데 1개의 통화 신호나 기타 정보가 전송되는 분리된 전송로. 예를 들면, 표준 방송 및 FM 방송에서는 각 방송국에 할당된 주파수대, 전화에서 1개의 통화 신호를 전송하는 주파수대나 전기 회로를 말한다.[컴/데] 정보의 발생원으로부터 수요처에 이르는 선로와 장비들을 포함하는 기능적인 접속 회로. 데이터 통신 체제의 경우에는 데이터 통신 회선과 장비를 포함하는 통신 매체를 의미하며, 단일 컴퓨터 시스템의 경우에는 중앙 처리 장치의 프로그램 수행과 입출력 또는 하나 이상의 입출력이 병렬로 이루어지도록 하는 프로그램 수행 능력을 가진 처리 장치를 의미한다. ㉠신호들이 보내지는 통로, 데이터 채널, 출력 채널 등, ㉡트랙, 밴드 등과 같이 읽을 수 있는 기억 매체의 한 부분, ㉢하나 또는 그 이상의 입출력 장치의 작동을 제어하는 단위, ㉣하나의 단위로 취급되는 하나 또는 그 이상의 병렬 트랙, ㉤순환 기억 장치의 경우 단어 단위로 수록이 되어 있는 고정된 개수의 단어들을 포함하는 1개의 재순환 통로이다. 채널의 기능을 설명하면 다음과 같다. 채널은 중앙 연산 처리 장치 대신에 입출력 조작을 수행하는 장치이므로, 중앙 연산 처리 장치는 입출력 작업을 수행하는 대신 연산을 동시에 할 수 있다. 따라서 채널의 이러한 기능에 따라 컴퓨터 시스템의 여러 구성 장치를 유용하게 이용할 수 있으며, 처리 능력이 대폭 향상된다. 일반적으로 채널에는 기능적으로 완전히 독립적인 것과, 중앙 연산 처리 장치의 기능을 시분할 방식으로 공용하며 중앙 연산 처리 장치 내에 들어 있는 것이 있는데, 양자의 기능은 같다. 중앙 연산 처리 장치가 프로그램에 따라서 작용하는 것처럼 채널도 주기억 장치에 기억되어 있는 채널 프로그램의 제어에 따라 작용을 한다. 그런데 중앙 연산 처리 장치 프로그램의 각 단계는 명령(instruction)이라고 하는 데 비해서 채널 프로그램의 각 단계는 지령(command)이라고 부른다. 채널의 기능은 단순히 데이터를 전송하는 중계점만이 아니라 입출력 지령을 해독하고, 각 입출력 장치에 지령 실행을 지시하고, 지시된 지령의 실행 상황을 제어하며, 중앙 연산 처리 장치의 도움 없이 조작을 계속한다. 그러므로 채널을 부(副) 컴퓨터라고도 한다. 채널의 동작은 중앙 연산 처리 장치의 입출력 시작 명령에 의해서 동작을 시작하고, 채널의 조작이 끝났을 경우에는 중앙 연산 처리 장치에 보고하는데, 이때 입출력 인터럽트를 일으켜서 보고하게 된다. 한편 채널에서 해독할 수 없는 각 입출력 장치의 조작에 대한 지령을 하부 지령(suborder)이라고 하는데, 이 하부 지령은 입출력 제어 장치가 해독하여 각 입출력 장치에 고유한 동작을 하게 하는 명령이다. 채널의 종류에는 입출력 바이트 다중 채널(I/O byte multiplexer channel), 입출력 블록 다중 채널(I/O block multiplexer channel), 입출력 선택 채널(I/O selector channel) 등이 있다."
"채널 간격, -間隔, channel separation",,"채널과 채널의 간격. 무선 채널은 동일한 간격으로 나열되어 있는데, 간격이 좁을수록 주파수를 유용하게 이용할 수 있다. 예를 들면 초단파(VHF)대 및 극초단파(UHF)대 하부의 단일 채널 방식용으로는 일반적으로 20~ 25kHz 간격으로 나열된다. 기술적인 진보에 따라 채널 간격은 점차 좁아지고 있다."
"채널 간 연결, -間連結, channel-to-channel connection",,"2대의 컴퓨터 간에 신속 정확하게 데이터 전송을 가능하게 하는 장치. 각각의 컴퓨터 채널 간의 연결을 위해서는 채널 적응 접속기를 사용해야 하는데, 이때 데이터 전송은 2개의 채널 중에서 속도가 느린 채널의 속도로 이루어진다."
"채널 간 적응 접속기, -間適應接續器, channel-to-channel adapter",,같은 컴퓨터 시스템 또는 다른 컴퓨터 시스템의 2채널을 결합하기 위해 사용하는 하드웨어 장치.
"채널 검사 처리 프로그램, -檢査處理-, Channel-Check Handler, CCH",,입출력 동작 시에 발생한 채널의 오류에 대하여 분석과 회복을 하는 프로그램.
"채널 검색, -檢索, scan of channel",,"이동국(단말)이 신호 강도를 검사하는 과정. 무선 통신 시스템별, 기술별로 방법에 따라 차이가 있으며, 주로 하향 링크 제어 채널을 검색한다."
"채널 결합기, -結合器, channel combiner",,"1개의 송신소에서 1개의 안테나로 여러 개의 채널을 동시에 수용, 송신하기 위해서 쓰이는 장치. 주파수가 서로 다른 여러 개의 송신 출력을 1개의 안테나로 묶는다."
"채널-결합 신호 방식, -結合信號方式, channel-associated signalling",,"단일 채널에 의해 운반되는 트래픽과 관련되는 신호 정보가 그 채널 자체 내에 전송되거나, 그 채널과 고정적으로 관련된 하나의 신호 채널 내에 전송되는 신호 방식."
"채널 경로 측정표, -經路測定表, Channel Path Measurement Table, CPMT",,"채널 경로에 대해 샘플링할 때에 활동 중이던 횟수, 사용률 등의 측정을 포함하는 제어 블록."
"채널 계획, -計劃, channel plan",,"전파의 할당에 따라 미리 주파수 포인트, 주파수 간격, 사용 장소, 사용 조건 등을 상정하여 행하는 계획. 국제적, 국내적 또는 국종별, 업종별 등으로 나누어 계획한다. 라디오, 텔레비전의 방송국에 관해서도 마찬가지이나 방송용의 것은 공식적으로는 주파수 할당 계획이라 한다."
"채널 구조, -構造, channel structure",,정보의 발생원으로부터 다른 수요처에 이르는 전신 선로와 장비를 포함하는 기능적인 접속 회로의 구조.
"채널 끝, channel end",,채널 및 입출력 장치의 정보 전송 동작이 끝났음을 나타내는 상태의 정보.
"채널 다중 장치, -多重裝置, channel multiplexer",,복수의 입출력 장치를 접속해서 1개 단어 또는 1개 문자 단위로 데이터를 전송하는 입출력 채널 기구. 1단어 또는 1비트의 전송이 끝나면 지금까지 사용한 입출력 장치와 분리되어 다른 입출력 장치와 접속이 가능하게 됨으로써 복수의 입출력 장치를 동시에 제어할 수 있다.
"채널 단어, -單語, Channel Word, CHW",,"채널에서 각 입출력 장치에 대응해 있고, 메모리의 고유 주소가 주어져 있는 단어. 프로그램상으로는 보통 참조하지 않고, 데이터 채널 장치가 데이터 전송 실행의 진행 상황을 관리하기 위하여 사용된다."
"채널 대기 행렬, -待期行列, channel waiting queue",,채널 예정표 프로그램에 의하여 처리되기를 기다리고 있는 작업들. 채널 예정표는 채널 행렬에 대기하고 있는 작업들을 일정한 순서에 따라 처리한다.
"채널 동기화 장치, -同期化裝置, channel synchronizer",,"컴퓨터에 주변 장치를 접속하는 데 필요한 기능을 제공하는 장치. 이 장치의 기능 중에는 조작 지시 단어의 번역, 주변 장치로부터 입수한 데이터와 조작 지시 단어에 따라 주어진 고유 부호와의 비교에 의한 원하는 주변 장치의 선택, 그리고 주변 장치의 상태를 중앙 처리 장치에 제공하는 것이 포함된다."
"채널 동적 주소 변환, -動的住所變換, channel dynamic address translation, channel DAT",,"채널의 주기억 접근에 관하여 행해지는 동적 주소 변환(DAT). 채널 명령어(CCW)의 주소, 전송 데이터의 주소가 대상이다."
"채널 명령, -命令, channel command",,"채널을 가진 컴퓨터의 입출력 제어는 논리 장치, 채널 및 입출력 제어 장치가 각각 분담하여 행하는데, 이 입출력 제어 동작을 채널 자체가 해석하여 실행하게 하는 지시."
"채널 명령어, -命令語, Channel Command Word, CCW",,"입출력 처리기가 수행할 입출력 명령어. 수행할 입출력 동작의 종류(판독 또는 기록), 분기 명령어, 입출력 장치의 제어 명령어, 그리고 특정의 채널 동작을 지정하는 플래그 등으로 구성되어 있어 입출력 동작을 상세히 지정한다."
"채널 묶음, Channel Tiering",,방송 채널을 묶어서 판매하는 방식. 위성이나 종합 유선 방송(CATV) 등 다채널 유료 방송을 서비스하는 방송에서 가입자가 일정한 시청료를 내고 모든 방송을 시청하는 제도와는 달리 적은 시청료를 내고 보고 싶은 채널 일부의 묶음만 선택적으로 시청할 수 있는 제도다.
"채널 보고어, -報告語, Channel Report Word, CRW",,채널 보고 중 끼어들기(CP interruption)의 부가 정보. CP 끼어들기의 원인을 제거 분리하여 회복 처리를 하기 위한 정보를 운영 체계에 알려 준다.
"채널 부호, -符號, channel code",,행 인쇄기나 비충격식 인쇄기가 용지를 밀어 보낼 때에 사용하는 제어 부호.
"채널 부호화, -符號化, channel coding",,"디지털 전송 채널 상의 잡음, 간섭 등에 의해 발생되는 오류를 검출 및 정정하기 위해 송수 양측에 의해 합의된 잉여 비트를 추가하고 복원하는 과정. 블럭 부호(block code) 방식과 트렐리스 부호(trellis code) 방식으로 나뉜다. 블록 부호는 일정한 길이의 데이터 비트에 잉여 비트를 추가, 즉 k비트의 정보를 보내기 위하여 k+n비트를 보내며, 복호 방식에는 해밍(Hamming) 부호, BCH 부호, 리드 뮬러(Reed-Muller) 부호, 리드 솔로몬(Reed-Solomon) 부호 등이 있다. 트렐리스 부호의 대표적인 예는 돌림형 부호(convolution code)로서, 부호화를 블록 단위로 하지 않고 일정 길이의 메모리를 이용해 이전 데이터와 현재 데이터를 비교해 수행한다. 현재 가장 널리 알려져 있는 복호방식은 비터비 알고리듬(Viterbi Algorithm)으로 디지털 위성통신, 디지털 이동통신 등에 사용되고 있다."
"채널 사용 중, -使用中, channel busy",,여러 대의 입출력 장치를 제어하는 통신로가 사용되고 있기 때문에 다른 작업의 요청을 받아들일 수 없는 상태.
"채널 삽입 배정, -揷入配定, interleave channel",,"이동 통신에서 채널 배정이 변조하였을 때의 스펙트럼이 인접 채널에 끼어들어서 간섭을 주지 않도록 간격을 띄워 사용하는 것과 달리, 채널 간격의 반만큼만 띄워서 새로운 채널을 배정하는 것. 원 채널 간의 스펙트럼이 겹쳐서 간섭을 일으킬 염려가 있으나 동일 구역 내에서 사용하지 못하도록 제약함으로써 간섭을 줄일 수 있다."
"채널 상태 루틴, -狀態-, channel status routine",,"채널의 상태를 파악하기 위하여 호출되는 루틴. 일단 이 루틴을 호출하면 원하는 채널이 사용 가능하게 될 때까지 이 루틴의 제어를 유지한다. 시스템 내의 모든 채널 상태는 채널 상태표에 기록되어 있다. 채널 상태표에는 채널당 하나의 항목이 할당되어 있어서 입출력 동작이 개시되면 이에 사용되는 채널의 항목에는 사용 중임을 나타내며(BSY는 busy의 의미), 정확하게는 입출력 인터럽트가 완료되면 그 채널 상태는 사용 중이 아님을 나타내도록 한다."
"채널 상태어, -狀態語, Channel Status Word, CSW",,입출력 동작의 종료 또는 입출력 장치의 상태에 대한 정보를 가지는 주기억 장치상의 단어. 임의의 고정된 하드웨어 영역에 위치하여 입출력에 관련된 상태(예:입출력 명령의 이상 종료)를 하드웨어적으로 저장하여 프로그램에 정보를 전달하게 된다.
"채널 상태표, -狀態表, channel status table",,"여러 종류의 인터페이스 채널의 상태를 나타내기 위해 감시 프로그램에 보관된 도표. 이 표에는 채널당 하나의 항목이 할당되어 있으므로 입출력 동작이 시작되면 여기에 사용되는 채널 항목에 BSY로 사용 중임을 나타내며, 입출력 끼어들기가 끝나면 그 채널의 상태가 사용 중이 아님을 나타내게 된다."
"채널 서비스 장치, -裝置, Channel Service Unit, CSU",,"디지털 전용 회선 서비스의 회선 종단 장치. DS-0(64kbps), DS-1(1.544Mbps), DS-2(6.312Mbps) 등 고속 디지털 전용 회선의 물리적 특성을 관리하기 위해 고객의 댁내에 설치하는 장치로서, 디지털 서비스 장치(DSU)나 다중화기(MUX)와 전용 회선 사이에서 인터페이스 및 버퍼로서 동작한다. 채널 서비스 장치(CSU)는 전용 회선의 전송 특성을 개선하기 위한 회선 조절(line conditioning) 기능, 고객 댁내 장치가 전송 시스템에 영향을 미치지 않게 하는 보호 기능, 되돌림 시험, 성능 감시와 같은 회선의 유지 보수 기능, 타이밍 신호의 공급 기능 등을 수행한다. CSU는 DSU와 하나의 장치로 결합될 수 있으며, 하나로 결합된 장치를 DSU/CSU라고 한다. "
"채널 스케줄러, channel scheduler",,"입출력 동작이 올바른 순서대로 수행되도록 하는 기능을 가진 시스템 제어 프로그램. 일련의 입출력 요청이 있는 경우, 채널 순서 계획은 하나의 입출력 동작이 완료되면 순서적으로 다음 동작을 시작하도록 해준다."
"채널 신뢰도, -信賴度, channel reliability",,"일반적으로 채널을 포함한 컴퓨터 시스템에 관해서는 제작자 또는 경우에 따라서는 사용자가 그 시스템의 가용성, 평균 고장 발생 시간 간격, 평균 수리 시간, 오류 발생률 등에 관한 수치적인 지표를 설정하는데, 이때 채널이 이러한 지표를 만족하는 시간의 백분율."
"채널 신호 발생기, -信號發生器, channel signal generator",,"송/중계기를 설치, 시험하는 경우 이미 지정받은 채널로 시험 방송을 하는데 이때 지정된 번호에 방송용 패턴을 발생시키는 장치."
"채널 용량, -容量, channel capacity",,"정해진 오류 발생률 내에서 채널을 통해 최대로 전송할 수 있는 정보량. 측정 단위는 초당 전송되는 비트 수가 된다. C. E. 섀넌의 채널 용량 공식은 C＝BWlog2(1＋S/N)bps로 주어진다. BW : 대역폭, S/N : 신호 대 잡음비."
