"같은 길이 부호, -符號, equal length code",,"같은 수의 단위 소자로 구성되는 전신 부호. 예를 들면, 인쇄 전신 부호는 같은 길이의 정부(正負) 전류(단류식에서는 유무 전류)로 조합된 2진 부호로서, 1문자는 5단위로 구성된다. 반면에 모스 부호는 자호에 따라 단위 수가 다르므로 다른 길이 부호라 한다."
"개구, 開口, aperture",,"카메라 렌즈의 열린 면 또는 조리개식 열림 장치. 카메라는 조리개를 움직여 개구의 크기를 조절하여 필름의 감광 유제에 닿는 빛의 양을 조절한다. 개구가 커질수록 초점이 맞는 범위가 좁아지므로 특정 거리의 이미지는 초점이 맞게 하고 그 이외 거리의 이미지는 흐릿하게 함으로써 특정한 이미지를 강조할 수 있다. 반면, 개구가 작으면 화면은 어두워지나 근거리로부터 원거리까지의 모든 초점이 또렷해진다."
"개구면 효율, 開口面效率, aperture efficiency",,"혼 안테나, 파라볼라 안테나 등의 개구면 안테나에 대하여 그 물리적 개구 면적 Ap와 전파적으로 본 실효 단면적 Ae의 비율. 다음 식으로 나타낸다.&nbsp;이 비율은 일반적으로 안테나의 개구면이 전면에 걸쳐서 전자계가 등진폭 및 등위상으로 여진된 경우에 정면 방향의 이득 G(이상적인 상태)와 실제로 분포된 전자계에 의한 이득 Ge와의 비율과 같기 때문에 개구면 안테나의 효율을 나타내는 양으로 사용하며, 이득 계수(gain factor)라고도 한다."
"개구수, 開口數, Numerical Aperture, NA",,"광섬유 내의 빛의 전파(傳播)를 좌우하는 입사각을 결정하는 수치. 코어(core)의 굴절률 n₁과 클래딩(cladding)의 굴절률 n₂와의 비굴절률 차 Δ에 의해 결정되며, 광섬유의 유형과 구조에 따라 다르다. 광섬유의 끝에서 빛을 입사하는 경우 중심축에서 어떤 각도 이하의 위치를 취하지 않으면 빛은 핵에서 밖으로 굴절하고 만다. 빛이 밖으로 굴절하지 않고 광섬유 내에서 전반사(全反射)하여 전파하는 최대 각도의 정현을 개구수(NA)라고 한다. 그림에서 각도 θ로 입사한 빛이 핵 내를 전반사하여 전파하는 조건을 구하면 sinθ＜sinθmax＝n1가 되는데, n1가 NA이다. 비굴절률 차 Δ가 클수록 NA가 커지고 θmax도 크게 된다. 즉 광섬유의 집광(集光) 능력이 커지고 광원과의 결합도 우수하다. 그러나 광섬유에서는 Δ가 클수록(NA가 클수록) 빛의 손실이 커지고 분산도 커져서 결과적으로 전송할 수 있는 신호 대역이 좁아지기 때문에, 용도에 따라서 최적의 Δ를 결정해 놓았다. 그림은 계단형 광섬유(step index optical fiber)의 경우이기 때문에, 핵의 중심부에서 가장 크고 주변부에 접근할수록 적어지는 집속형 광섬유(graded index optical fiber)의 경우에는 굴절률 분포의 최댓값을 가지고 Δ나 NA를 정의해 놓고 있다. 이와 같이 NA 값은 광섬유의 유형과 구조에 따라 다른데 핵 직경 50mm의 다중 모드 광섬유의 NA 값은 0.200, 핵 직경 8.4mm의 단일 모드 광섬유의 NA 값은 0.12 정도이다."
"개구율, 開口率, aperture ratio",,"액정 표시 장치(LCD)의 전체 화면 면적과 구동이 되어 정보 표시가 가능한 면적의 비율. 개구율이 높으면 휘도가 높아져서 밝은 이미지를 얻을 수 있고, 대비비도 증가된다. 따라서 전력 소모 면에서도 유리하다."
"개념 그래프, 槪念-, Conceptual graphs, CG",,"Charles Sanders Peirce의 존재 그래프(existential graphs)와 인공 지능 의미망에 기초한 논리 형태. 논리적으로 정확하고 사람이 읽을 수 있으며 전산 처리가 가능한 형태로 의미를 부여하는 그래프로서, 언어와 직접 연결 시켜 컴퓨터 형식과 자연 언어간 변환을 위한 중간 언어 역할을 한다. 또한 그래프 표현으로 읽을 수도 있지만 정형 설계 및 기술 언어로서 역할을 하며, 정보 검색, 데이터베이스 설계, 전문가 시스템, 자연어 프로세싱을 위한 다양한 프로젝트에서 활용된다."
"개념 스키마, 槪念-, conceptual schema",,"다단계 스키마를 사용하는 데이터베이스의 전반적인 논리 구조, 또는 그러한 구조를 기술한 도표. 논리 스키마라고도 하며 각 항목 간의 상호 관계나 정보의 논리적 구조를 기술한다."
"개념적 모형, 槪念的模型, conceptual model",,"데이터베이스를 설계하는 과정에서 사용자 요구 사항이 통합된 형태로서, 프로그램 실체들 간의 관계를 나타내는 조직체의 고유 모델. 데이터의 흐름을 전반적으로 나타낸다."
"개념 증명, 槪念證明, Proof Of Concept, POC",,"제품, 기술, 정보 시스템 등이 조직의 특수 문제 해결을 실현할 수 있다는 증명 과정. 아직 시장에 나오지 않은 신제품에 대한 사전 검증을 위해 사용된다."
"개략 순서도, 槪略順序圖, outline flowchart",동의어 : 주요 흐름도,프로그램이나 시스템의 주된 기능 또는 구성만을 보여 주는 순서도. 종종 프로그램 명세서에 부착된다.
"개량 잔류 측파대, 改良殘留側波帶, Advanced-Vestigial SideBand, A-VSB",,"미국 ATSC에서 제정한 지상파 디지털 텔레비전(DTV) 전송 방식인 8단계 잔류 측파대(8-VSB)의 취약점인 이동 수신 성능이 개선된 기술 규격. 삼성 전자와 독일의 로데 슈바르츠사가 공동으로 개발하였다. 기존 19.39인 DTV의 전송 데이터양을 16Mbps 정도로 줄이고, 남은 대역으로 모바일 환경에 유리한 별도의 터보 코딩 채널을 추가하였다. 기존 DTV 수상기로도 수신이 가능하며, A-VSB용 수신 기능을 추가하면 모바일 TV 시청도 가능하기 때문에 ATSC 방식을 채택하고 있는 나라에서는 비용이 적게 드는 이점이 있다."
"개량 프로그래밍 기술, 改良-技術, Improved Programming Technique, IPT",,IBM사가 개발한 생산성 향상과 품질 개선을 목적으로 한 관리 수법이나 기술 수법에 따르는 소프트웨어 개발 기법.
"개량 화질 텔레비전, 改良畵質-, Improved Definition Television, IDTV",,"기존 텔레비전의 결함을 보완하고 좀 더 높은 해상도의 화질을 얻기 위하여, 기존의 아날로그 방식의 텔레비전을 개량하여 수상기에서 디지털 신호 처리가 가능하도록 만든 텔레비전. 방송국에서 보내는 신호의 형식은 기존의 NTSC 신호와 동일하다. 따라서 기존의 텔레비전과 완전히 호환된다. 이것은 주사선 보간 등에 의해서 비월 주사를 순차 주사로 바꾸어 영상을 출력하기 때문에 깜박임 현상이 적다. 또한 휘도 신호와 색 신호를 분리한 다음 영상을 구성하기 때문에 기존 텔레비전의 결함인 휘도 혼입, 색 혼입 등이 적다. 경우에 따라서는 부분적인 움직임 보상도 할 수 있다."
"개발 시스템, 開發-, development system",,"새로운 컴퓨터 하드웨어나 소프트웨어를 개발하는 데 사용되는 장비. 특히 마이크로프로세서에 기초한 하드웨어와 소프트웨어를 개발하는 것을 가리킨다. 마이크로프로세서, 모니터, 인쇄기, 디스크 기억 장치, 피롬 프로그래머, 인-서킷 에뮬레이터(ICE) 등을 포함한다."
"개발 지원 자료 목록, 開發支援資料目錄, Development Support Library, DSL",,시스템 개발에서 관리/생산/품질 면의 향상과 프로그래머의 사무적 사업의 경감을 주된 목적으로 하는 자료 목록.
"개발 환경 보안, 開發環境保安, development environment security",,"정보 시스템을 개발할 때 개발 과정의 안전성을 보장하고 개발 관련 정보의 비밀을 보장하기 위하여 개발자가 유지해야 하는 물리적, 절차적, 인적 보안 대책."
"개방 금융 교환, 開放金融交換, Open Financial Exchange, OFX",,"소비자, 기업, 금융 기관이 서로 필요한 거래 정보, 금융 데이터, 금융 지시 등을 인터넷을 통해 교환할 수 있도록 해주는 개방 프로토콜. 데이터 교환 규칙, 교환할 정보의 범위, 정보의 형식을 정의하며, 인터넷을 사용하는 클라이언트-서버 구조와 요청ㆍ응답 모델에 기반을 두고 있으며, 클라이언트와 금융 기관 서버 간 직접 연결과 데이터 동기화 및 오류 복구 기능을 지원한다. 금융 서비스는 은행이나 증권 회사 계좌 잔고, 거래 내역 및 결산서, 신용 카드 거래 내역 및 계산서 등의 조회, 각종 이체, 수표 정지 지시 등 금융 업무와 관련된 활동과 납세 서식 지원 등이 있다."
"개방 디지털 저작권 언어, 開放-著作權言語, Open Digital Rights Language, ODRL",,"컨텐츠의 모든 형태에 대한 디지털 저작권 관리(DRM:Digital Rights Management) 표현 언어와 데이터 사전(data dictionary)을 위한 의미론을 제공하기 위해 제안된 언어. 전자 출판물, 디지털 이미지, 오디오 및 비디오, 소프트웨어 및 기타 디지털 형태의 저작의 출판/배포/소비에 있어서 디지털 자원의 사용을 투명하게 하기 위한 메커니즘을 제공한다. 라이선스가 필요 없는 개방 소스이며, 디지털 자원상의 용어와 조건을 나타내는 표준 언어 및 단어로서 저작권자 및 자원 명시의 허용 관례를 포함한 여러 목적을 위한 의미를 나타내는 핵심이다."
"개방 루프, 開放-, open loop",,"컴퓨터 처리 과정이나 장치를 감시하여 실시간으로 결과를 제시해 주어, 조작원이 필요하다고 판단하는 경우에 처리 장치나 작동을 조정할 수 있도록 한 설치 방법."
"개방 루프 공간 다중화, 開放-空間多重化, Open-loop Spatial Multiplexing",,"다중 입력 다중 출력(MIMO)의 핵심 기술인 공간 다중화 기법의 하나로, 상향 링크로 피드백해 주는 RI(Rank Indication)를 이용해 프리코딩 행렬을 결정하는 방법. 상대적으로 적은 피드백만으로 공간 다중화가 가능하여 고속으로 이동하고, 분산 자원 할당을 받은 단말의 데이터 채널에 적합하다."
"개방 루프 미모, 開放-, open-loop Multiple Input Multiple Output, open-loop MIMO",동의어 : 개방 루프 다중 입출력,"무선 통신망에서 단말이 상향 링크로 채널 정보를 보내지 않는 다중 입력 다중 출력(MIMO) 기법. 개방 루프 방식과 달리 채널 정보를 쓰는 폐루프 미모(closed-loop MIMO) 방식이 있다. 폐루프 방식은 개루프 방식에 비해 많은 사용자의 채널 상태를 동시에 얻기 어렵고, 오버헤드가 생기는 단점이 있다."
"개방 루프 시스템, 開放-, open loop system",,"프로세스나 절차를 컴퓨터가 직접 제어하는 대신에, 조작원에게 화면이나 인쇄를 통해서 정보를 제공함으로써 행동 결정을 돕도록 한 시스템. 대부분의 실시간 시스템들은 개방 루프 시스템이다."
"개방 루프 전달 함수, 開放-傳達函數, open loop transfer function",,"제어계가 가진 폐회로를 한 바퀴 돌았을 때의 전달 함수. 제어계에서 G1(S)를 전방향 전달 함수, G2(S)를 궤환 전달 함수라 하면 개방 루프 전달 함수는 G1(S)G2(S)가 된다."
"개방 문서 관리 응용 프로그램 인터페이스, 開放文書管理應用-, Open Document Management API, ODMA",,"공공 표준을 사용하여 이질적인 시간, 거래 분야, 정보 기술과 데이터 양식을 가진 거래 주체 사이의 상호 운용을 목표로 하는 전자적 자료 교환. 개방형이란 개방형 시스템 상호 접속(OSI) 참조 모델에서의 적합성, 화합성, 일반성, 공공성, 상호 운용성, 표준 수용성, 객관적 시험 기준에 의한 시험 가능성, 적합성 시험과 인증, 특정 비즈니스 응용 시스템이나 산업 분야에 의존하지 않고 가능한 한 ISO 표준을 준수하는 가운데 전 산업 분야를 모두 지원할 수 있는 표준이다. 다른 기종의 컴퓨터 시스템을 가지고 있거나 상호 독립적인 데이터베이스 시스템을 보유하는 거래 당사자들뿐만 아니라 서로 다른 데이터 양식, 문법, 통신 프로토콜을 가지는 거래 당사자 간의 자동적인 정보 교환을 지원해 준다."
"개방 문서 포맷, 開放文書-, Open Document Format, ODF",,"국제표준기구(ISO)에서 파일 포맷 표준으로 정식 승인한 오픈 소스 기반의 개방형 표준문서 포맷. e비즈니스 관련 기술 표준 단체인 오아시스(OASIS)가 제안하였다. MS사의 오피스 제품을 기본으로 하는 OXF(Open XML Format)포맷이 단일기업 규격인데 비해, ODF는 워드프로세서, 스프레드시트 등 다양한 업무용 소프트웨어는 물론, 각종 지원 소프트웨어간에서도 정보 호환성을 확보하고 있다. 오픈오피스, 스타오피스, IBM의 워크플레이스 같은 다수의 제품들이 ODF를 지원한다. MS 오피스 제품에서는 OXT(Open XML Translator)를 통해 ODF 문서를 처리할 수 있다."
"개방 문자열, 開放文字列, open character string",,검색 등을 할 때 지정하는 문자열. 특히 인용부 등으로 에워싸지 않아도 지정될 때에 이용되는 문자열을 말한다.
"개방 번호 방식, 開放番號方式, open numbering system",,"받는 사람을 선택하여 접속하기 위한 다이얼 중에 특별한 제약을 설정하여, 이 제약 조건을 식별함으로써 구역 외의 접속을 하는 것. 이것과 반대로 한 구역 내의 각 단말에 서로 다른 번호를 부여하여, 구역 내에서는 그 번호로 접속되도록 한 번호 방식을 폐쇄 번호 방식이라 한다."
"개방 보안 환경, 開放保安環境, open security environment",,다음과 같은 환경 중 최소 하나를 포함하는 경우. ㉠응용 개발자가 악의적인 프로그램을 침투시키지 않는다고 생각되는 충분한 신원 비밀 등급과 허가권을 갖지 못하는 경우. ㉡형상 관리는 시스템의 수행 중에 응용이나 장비가 악의적 프로그램으로부터 보호된다는 충분한 보증성을 제공하지 못하는 경우.
"개방 사용자 그룹, 開放使用者-, open user group",,PC 통신 등의 정보 제공 서비스에서 무조건적으로 공개되는 서비스를 받을 수 있는 불특정 다수의 가입자.
"개방 서브루틴, 開放-, open subroutine",,주 루틴의 일부로 명령 계열 중에 직접 조립되어 있는 것. 매크로 정의라고도 한다. 주 프로그램 내의 호출된 곳에 이 서브루틴 해당 부호가 직접 삽입된다. 따라서 같은 개방 서브루틴이 네 번 호출되면 호출 프로그램 내의 다른 네 곳에서 그 서브루틴이 나타난다.
"개방 선형 테이프, 開放線形-, Linear Tape-Open, LTO",,"고속 데이터 처리와 대용량 형식으로 만들어진 백업용 개방 테이프 시스템. 선형 다채널 양방향 형식으로, 자동 오류 정정 장치인 타이밍 기반 서보(servo), 하드웨어 데이터 압축, 트랙 레이아웃, 오류 정정 코드 기능을 가지고 있다. 형식은 2가지가 있는데, Accelis 형식은 테이프의 중앙 지점에서 로드됨으로써 검색 위주의 고속의 데이터 입출력을 제공하는 2개의 릴이 달린 카트리지에서 8mm 폭의 테이프를 사용하고, Ultrium 형식은 기록 위주의 백업용 저장 용량을 극대화하기 위하여 단일 릴에 폭이 2분의 1인치(1.27cm)인 테이프를 사용한다. 용량은 Accelis가 25GB, Ultrium은 100GB이며, 2가지 모두 10/20Mpbs 전송 속도를 가지고 있다. 개방 선형 테이프(LTO)는 2000년 LTO-1을 시작으로 2년마다 새로운 표준이 나왔으며, LTO-4는 기존 LTO-3에 비해 저장 속도와 용량이 향상되어 초당 240MB의 데이터 전송 속도와 미디어당 최대 1.6TB의 대용량을 제공할 예정이다."
"개방 시스템, 開放-, open system",,"①시스템 내의 다른 구성 요소 상호 간에 데이터를 교환할 수 있는 기능을 구비한 독립적인 단일 시스템. 여기서 말하는 구성 요소는 컴퓨터, 그와 관련되는 소프트웨어, 단말 장치, 데이터 전송 장치, 조작원의 조작, 데이터 전송 수단 등 데이터 처리에 관여하는 실체를 총칭한다. ②국제 표준화 기구(ISO)가 규정한 OSI 기본 참조 모델 일련의 표준 규격에 적합한 구성 요소로 구성된 컴퓨터망. 제조업체와 모델에 관계없이 망을 구성하는 모든 장치를 통합하여 같은 통신 자원과 통신 프로토콜을 사용할 수 있게 설계된 시스템이다. ③개별적인 컴퓨터 하드웨어 또는 소프트웨어에 관해서 말할 때, 개방 구조와 같은 의미로서 제3자가 생산, 공급하는 부가 장치(add-ons)를 수용할 수 있는 것. ④외부 환경의 영향을 받게 되면 그 영향에 반응하여 외부에 무엇인가 작용해야 하는 시스템. 환경이 시스템에 주는 영향을 인풋이라고 하며, 반대로 시스템이 환경에 주는 영향을 아웃풋이라고 한다."
"개방 시스템 환경, 開放-環境, Open System Environment, OSE",,"개방 시스템에서 응용 프로그램 인터페이스(API) 및 사용자 인터페이스(UI)에 대한 이식성과 호환성을 확보하기 위한 환경. OSE를 구성하는 내용은 응용 플래폼 수행을 위한 각종 자원과 프로그램, 데이터 및 온라인 문서로 구성된 응용 프로그램으로서 CASE 도구나 DBMS 등 소프트웨어를 사용할 수 있는 응용 소프트웨어와, 응용 프로그램 서비스를 지원하는 일단의 자원으로서 컴퓨터 하드웨어, 시스템 유틸리티, 데이터베이스 서비스, 운영 체계(OS), 망 서비스, 휴먼 인터페이스 서비스 등의 응용 플랫폼과, 응용 플랫폼의 외부 실체로서 응용 플랫폼이 정보를 교환하는 사람, 다른 플랫폼, 외부 저장 장치 등을 포함하는 외부 환경 등 3가지가 구비되어야 한다."
"개방 신상 명세 표준, 開放身上明細標準, Open Profiling Standard, OPS",,"월드 와이드 웹 서버와 클라이언트 간의 개인 정보를 주고받는 방법에 관해 정한 규격. 이용자가 맨 처음에 성명, 전자 우편 주소, 나이 및 취미 등의 정보로 구성된 프로필을 작성해 두면 접속하는 홈 페이지마다 어떤 정보를 주고받을 것인지, 또는 어떤 정보를 거부할 것인지를 결정할 수 있다. 따라서 이용자는 개인 사생활을 지킴과 동시에 이중 등록의 수고를 덜 수 있다. 지금까지 서버의 이용자 식별 방법에는 쿠키(cookie:홈 페이지에 접속되어 있는 사람의 정보를 파악하는 기능 또는 그 프로그램)가 이용되고 있지만, 안전상의 취약점 또는 데이터 구성 내용이 통일되어 있지 않은 등의 문제점이 있어 웹 컨소시엄의 P3(platform for privacy preferences) 프로젝트 표준 규격으로 채용이 진행 중이다."
"개방 임피던스, 開放-, open circuit impedance",,"4단자 회로망의 출력 단자를 개방하였을 때 입력 단자에서 본 임피던스. 개방 임피던스와 단락 임피던스 곱의 제곱근은 이 회로의 특성 임피던스와 같으므로, 이 관계를 이용하면 회로망의 계산이나 여러 가지 측정을 간단히 할 수 있다."
"개방 전자책, 開放電子冊, Open eBook, OEB",,"미국 국립 표준 기술 연구소(NIST)와 관련 업계가 모여 표준화한 전자책 표준. 일반적인 하이퍼텍스트 마크업 언어(HTML) 버전 브라우저에서 이용할 수 있는 HTML 호환 문서 규격이며, 표현 위주의 확장성 마크업 언어(XML) 문서형 정의(DTD)라고 할 수 있다. PC, PDA, 전자책 리더(reader) 등 다양한 기기와 모든 플랫폼으로 전자책을 볼 수 있도록 출판 규격을 규정한 것이다."
"개방 정보 모델, 開放情報-, Open Information Model, OIM",,"도구 및 시스템 사이에 공유 및 재사용을 쉽게 하기 위한 메타데이터 사양. 200개 이상의 유형 및 100개 이상의 관계로 구성되며, UML(Unified Modeling Language)로 기술되고 사용 및 확장이 용이한 주제 영역별로 조직되는데, 그 영역은 분석 및 디자인, 구성 요소 설명 및 사양, 데이터베이스 및 데이터 웨어하우징, 비즈니스 엔지니어링, 지식 관리 영역이다. UML은 분석 및 디자인 도메인의 메타데이터에 대한 모델의 역할을 수행하고 기타 모든 하위 모델 상속이 이루어지는 OIM의 핵심 모델의 역할도 수행한다. 유형, 포함 내용, 종속성 및 이름 지정과 같은 일반적인 모델링 기능은 모두 UML에 의해 정의되고, 각 주제 영역은 중복을 피하고 일반적인 액세스를 가능하게 하면서 이러한 핵심 개념을 재사용 또는 재정의한다."
"개방 주소법, 開放住所法, open addressing",동의어 : 오픈 어드레싱, 데이터 탐색을 위한 해시 표(hash table)에서 충돌(collision)을 방지하는 방법. 예로서 해시 함수 결과값들이 충돌이 발생하면 일정한 알고리즘에 의해 비어있는 위치를 찾아 저장한다.
"개방 처리, 開放處理, open processing",,파일(데이터 세트) 내의 레코드를 실제로 입출력이 가능하게 하기 위한 환경을 작성하는 처리.
"개방 파일, 開放-, open file",,"열려 있는 파일, 즉 판독하거나 기록할 수 있도록 열려 있는 상태의 파일. 기억 장치에 기억되어 있는 파일을 이용하여 데이터를 처리하기 위해서는 파일의 완충 기억 장소인 완충부를 열어 놓아야만 데이터 입출력을 할 수 있다. 이와 같이 파일을 열기 위해서는 프로그램이 운영 체계(OS)에 대하여 ‘파일을 열어라’라는 명령을 내려야 한다. 프로그램이 파일을 먼저 열어야 파일의 내용을 사용할 수 있고, 다 사용한 후에는 닫아야 한다."
"개방/폐쇄, 開放閉鎖, open/close",,"개방은 파일이나 주변 기기의 사용을 개시하는 것, 폐쇄는 종료하는 것. 즉 열고 닫고 하는 것이다. 컴퓨터에 접속하는 주변 기기는 대부분 개방/폐쇄의 조작 환경이 채용되었다. 가장 많이 사용되는 것은 시스템의 첫 동작 시에 개방 동작을 해서 일단 파일을 연 다음 자료에 접근하는 것이다. 키보드나 음극선관(CRT), 디스크 등은 이러한 부류에 속한다. 데이터를 갱신한 다음에 폐쇄하는 것을 잊게 되면 지금까지 작성한 파일은 모두 지워져 버리지만, 일단 읽은 것만 연(open) 경우에는 데이터가 지워지지 않는다. 애플리케이션 수준에서는 개방/폐쇄를 너무 의식할 필요가 없지만 프로그램 개발 시에는 필요하다."
"개방 해싱, 開放-, open hashing",동의어 : 오픈 해싱,"데이터 고속 검색을 위한 해시표(hash table)에서 버킷(bucket)의 집합이 고정되어 있고 오버플로 저장 구역(overflow area)도 없는 상태에서 넘치는 입력이 발생할 경우, 초기 버킷의 집합 내의 다른 버킷에 레코드를 삽입하여 처리하는 해시 구조 형태. 같은 해시 값을 가지는 모든 레코드들을 목록(리스트)으로 만들어 관리한다. 이 방법을 사용하면 충돌을 비교적 쉽게 다룰 수 있고, 또한 테이블의 각 주소는 그 자신만의 연결 목록(linked list)을 가지고 있으므로 2차 집단화(secondary clustering)라는 데이터의 치우침 현상도 방지할 수 있으며, 데이터 영역이 동적으로 할당되므로 테이블 크기에 관계없이 많은 양의 레코드를 넣을 수 있는 등 장점이 많다. 개방 해싱은 주로 컴파일러나 어셈블러의 심볼 테이블을 구성하는 데 사용된다."
"개방형 공간 정보 컨소시엄, 開放型空間情報-, Open Geospatial Consortium, OGC",,"지리 공간 정보 데이터의 호환성과 기술 표준을 연구하고 제정하는 비영리 민관 참여 국제 기구. 개방형 공간 정보 컨소시엄(OGC)의 지리 공간 정보 표준은 북미와 유럽 연합은 물론 대다수 정부 기관에서 국가 공간 정보 기반 시설(Spatial Data Infrastructure) 개발에 이미 활용하고 있거나 채택을 고려하고 있어 지리 공간 정보 산업계에 미치는 영향력이 매우 크다. OGC에는 구글(Google), 마이크로소프트(Microsoft), 에스리(ESRI), 오라클(Oracle) 등 지리 공간 정보 관련 글로벌 정보 기술(IT) 기업과 미국의 연방지리정보국(NGA), 항공우주국(NASA), 영국 지리원(OS), 프랑스 지리원(IGN) 등 각국 정부 기관, 시민 단체 등 약 460여개 기관이 회원으로 참여하고 있다. ※ 누리집: http://www.opengeospatial.org/"
"개방형 구조, 開放型構造, open architecture",,"하드웨어 제조업체가 규격을 공개적으로 발표한 컴퓨터나 주변 기기. 회로도, 기본 입출력 체계(BIOS), 버스와 확장 슬롯 설계 내용 등이 공개되는 규격에 포함된다. 이에 따라 제3자나 소프트웨어 제조업체가 애드 온 하드웨어(add-on hardware)나 소프트웨어 상품을 만드는 것이 쉬워져서, 확장 보드와 호환 기종의 개발을 촉진하게 되어 결과적으로 그 컴퓨터나 주변 기기의 보급과 이용을 늘리게 된다."
"개방형 데이터 링크 인터페이스, 開放型-, Open Data-Link Interface, ODI",,"서로 다른 데이터 링크 계층의 프로토콜들이 하나의 컴퓨터 내에서 같은 드라이버나 어댑터를 공유할 수 있게 해주는 소프트웨어 인터페이스. 미국의 노벨사가 개발한 것으로, 네트웨어에서 사용할 수 있도록 규정한 데이터 링크 층과 LAN 포트 사이의 인터페이스이다. NDIS와 같은 인터페이스로 TCP/IP와 IPX/SPX는 둘 모두 같은 드라이버 어댑터를 공유하는 것이 그 예이다. 다양한 형태의 LAN 카드가 단일 호스트에서 다중 프로토콜을 사용 할 수 있도록 지원한다. 따라서 실제 사용되는 프로토콜을 일일이 고려하지 않고도 노벨 네트웨어 드라이버를 만들 수 있다."
"개방형 데이터베이스 접속성, 開放型-接續性, Open Database Connectivity, ODBC",,"윈도즈 응용 프로그램에서 다양한 데이터베이스 관리 시스템(DBMS)에 접근하여 사용할 수 있도록 개발한 표준 개방형 응용 프로그램 인터페이스(API) 규격. 1991년에 마이크로소프트가 발표한 구조화 조회 언어(SQL) 중심의 규격이며, Access나 dBASE와 같은 초기의 DBMS로부터 Informix, Oracle, SysBase, MSSQL, MySQL 등과 같은 최근에 이르기까지 모든 종류의 데이터베이스는 ODBC에 접속할 수 있는 드라이버를 제공하고 있다. 따라서 ODBC는 서로 다른 데이터베이스에서 구축된 데이터를 마이크로소프트 윈도 환경에서 상호간에 공유할 수 있게 하며, 비록 데이터베이스가 교체되더라도 응용 시스템은 그대로 사용할 수 있게 해 준다."
"개방형 데이터 연결, 開放型-連結, Open Data Link, ODL",,"IBM사가 1992년에 발표한 오픈 비전(Open Vision)의 일부로, 데이터베이스에 대한 접속을 공통화하기 위한 방안. 유닉스, MS-DOS, OS/2, 매킨토시, PC-9800 등에 대하여 여러 데이터베이스에 접속하도록 표준화된 응용 프로그램 인터페이스(API)를 규정하고 있다. 따라서 이 인터페이스를 가지고 있는 응용 프로그램에서는 다른 하드웨어, 운영 체계(OS), 사용자 인터페이스, 통신 프로토콜을 통하여 같은 수준으로 여러 데이터베이스에 접속할 수 있게 된다."
"개방형 링크드 데이터, 開放型連繫-, Linked Open Data, LOD",동의어 : 링크드 오픈 데이터,"웹에서 누구나 사용할 수 있도록 무료로 공개되는 연계 데이터. 연계 데이터(Linked data)와 오픈 데이터(Open data)가 결합된 단어로, 웹에 게시되는 데이터에 식별자(URI)를 부여하고 관련 정보를 구조적으로 제공하는 연계 데이터를 저작권 없이 무료로 제공하여 사용자가 정보를 다양하고 효율적으로 활용할 수 있도록 한다.  하이퍼텍스트 전송 규약(HTTP), 자원 기술 프레임워크(RDF: Resource Description Framework)와 인터넷 식별자(URI: Uniform Resource Identifier) 등의 웹 표준 기술을 이용하여 시맨틱 웹을 구축하고, 출처가 서로 다르지만 인터넷 식별자(URI)를 통해 데이터를 서로 연결한다. 데이터를 재사용할 수 있고, 데이터 중복을 줄일 수 있는 장점이 있다. 국립중앙도서관, 서울시, 한국관광공사, 특허청 등에서 LOD 활용 서비스를 하고 있다. "
"개방형 명령, 開放型命令, nonlock type command",,"처리를 요구할 때마다 입력 조작이 필요한 명령. 이런 명령은 처리가 끝나면 종료 표시를 인쇄하여 자동으로 그 기능이 해제된다. 경보 해제, 공통 장치 가동 중, 공통 장치 사용 불능 예비 절체 등이 있다."
"개방형 문서 구조와 교환 서식, 開放型文書構造-交換書式, Open Document Architecture/Open Document Interchange Format, ODA/ODIF",,"정지 화상계 통신의 효율적 개발을 목표로 문자, 도형, 음성, 동화 등으로 구성되는 다중 매체 문서의 통일적 체계를 규정한 것. 개방형 문서 구조와 교환 서식(ODA/ODIF)은 텔레마티크 서비스의 기본 표준에 해당하며, 1988년에 ITU-T T.410 시리즈 권고 및 국제 표준화 기구(ISO) 표준 8613으로 제정되었다."
"개방형 문서 체계, 開放型文書體系, Open Document Architecture, ODA",,"문자나 도형, 화상 등이 섞여 있는 멀티미디어 문서를 이종(異種) 시스템 간에 상호 교환하기 위한 문서 구조와 인터페이스. 1988년에 국제 표준화 기구(ISO)와 국제 전신 전화 자문 위원회(CCITT:현재의 ITU-T)에서 사무 문서 체계(ODA)라는 명칭으로 표준화 작업을 시작하였다. 문서의 편집 처리에 적합한 논리 구조와 출력/표시에 적합한 체제(layout)에 관한 정보가 매입된다. 교환 문서의 수신 측에서도 그 문서를 쉽게 재편집할 수 있도록 문서의 종류나 형식과 같은 속성, 페이지의 구역과 같은 체제 구조의 요소, 장/절/항과 같은 문서의 논리 구조와 각 요소가 상세하게 정의되어 있다. 또한 문서의 교환 형식으로서 개방형 문서 구조와 교환 서식(ODA/ ODIF)도 규정되어 있다."
